avg_speed,ECM_conc,Cell_type
0.2113815273226503,4mgmL,Panc_only
0.18319531695731858,4mgmL,Panc_only
0.2502249600991272,4mgmL,Panc_only
0.2385811270346104,4mgmL,Panc_only
0.21249196424310662,4mgmL,Panc_only
0.25054996241093885,4mgmL,Panc_only
0.2907879686473578,4mgmL,Panc_only
0.3052859770609088,4mgmL,Panc_only
0.23415408947481015,4mgmL,Panc_only
0.2964572502044467,4mgmL,Panc_only
0.2729227320424815,4mgmL,Panc_only
0.20880428099431256,4mgmL,Panc_only
0.19878477888091556,4mgmL,Panc_only
0.18500141643934703,4mgmL,Panc_only
0.28537668735401767,4mgmL,Panc_only
0.30165593362561877,4mgmL,Panc_only
0.31166597422606673,4mgmL,Panc_only
0.2671220515614116,4mgmL,Panc_only
0.2508208282529193,4mgmL,Panc_only
0.2811082954980618,4mgmL,Panc_only
0.33636516156372936,4mgmL,Panc_only
0.25893782352656414,4mgmL,Panc_only
0.2378102073743742,4mgmL,Panc_only
0.2734561794012199,4mgmL,Panc_only
0.28098286896593994,4mgmL,Panc_only
0.21071761700636205,4mgmL,Panc_only
0.21764649903004013,4mgmL,Panc_only
0.2174581101339681,4mgmL,Panc_only
0.3333067831113601,4mgmL,Panc_only
0.28795438535784046,4mgmL,Panc_only
0.24606575953831925,4mgmL,Panc_only
0.23901391333286504,4mgmL,Panc_only
0.2742091976686546,4mgmL,Panc_only
0.326810327,4mgmL,Panc_only
0.265561277,4mgmL,Panc_only
0.24939899105686644,4mgmL,Panc_only
0.2860292011081512,4mgmL,Panc_only
0.2742667955980521,4mgmL,Panc_only
0.25645419005738496,4mgmL,Panc_only
0.2307558000884947,4mgmL,Panc_only
0.29620243141353153,4mgmL,Panc_only
0.32073808636186374,4mgmL,Panc_only
0.2702258716670849,4mgmL,Panc_only
0.25779025021474716,4mgmL,Panc_only
0.29774718054804017,4mgmL,Panc_only
0.27817682415905376,4mgmL,Panc_only
0.27787940858786186,4mgmL,Panc_only
0.31574204403891665,4mgmL,Panc_only
0.24839440228710957,4mgmL,Panc_only
0.2260094869418579,4mgmL,Panc_only
0.2666189771454498,4mgmL,Panc_only
0.28906953531964286,4mgmL,Panc_only
0.3065889274776357,4mgmL,Panc_only
0.2105182853672128,4mgmL,Panc_only
0.2952264202486399,4mgmL,Panc_only
0.32677123434664257,4mgmL,Panc_only
0.25107008869403113,4mgmL,Panc_only
0.23979204617781008,4mgmL,Panc_only
0.2880352132349865,4mgmL,Panc_only
0.29222436165182153,4mgmL,Panc_only
0.24014875328157434,4mgmL,Panc_only
0.20621996077025848,4mgmL,Panc_only
0.25117754059510267,4mgmL,Panc_only
0.24523926508603405,4mgmL,Panc_only
0.28496006,4mgmL,Panc_only
0.1825727045102599,4mgmL,Panc_only
0.29661924096539755,4mgmL,Panc_only
0.2618190728250599,4mgmL,Panc_only
0.2908443239899512,4mgmL,Panc_only
0.20813484629718038,4mgmL,Panc_only
0.30536830620152416,4mgmL,Panc_only
0.25060714888750807,4mgmL,Panc_only
0.3654936073338537,4mgmL,Panc_only
0.2577440212685843,4mgmL,Panc_only
0.32713882731719557,4mgmL,Panc_only
0.25850777712058365,4mgmL,Panc_only
0.27188612033056214,4mgmL,Panc_only
0.1684448234715275,4mgmL,Panc_only
0.2676984064616674,4mgmL,Panc_only
0.24988637600824384,4mgmL,Panc_only
0.29363597036804906,4mgmL,Panc_only
0.32944351469441235,4mgmL,Panc_only
0.27909778314445405,4mgmL,Panc_only
0.24386151195124403,4mgmL,Panc_only
0.2937165782566694,4mgmL,Panc_only
0.23350973086634458,4mgmL,Panc_only
0.29763625680920097,4mgmL,Panc_only
0.20004342933213165,4mgmL,Panc_only
0.30395609645044497,4mgmL,Panc_only
0.24113743782644512,4mgmL,Panc_only
0.32111881066934733,4mgmL,Panc_only
0.2219006561202112,4mgmL,Panc_only
0.32624487417233283,4mgmL,Panc_only
0.27624310516316697,4mgmL,Panc_only
0.3193242001017765,4mgmL,Panc_only
0.2279906398807884,4mgmL,Panc_only
0.3187661787674988,4mgmL,Panc_only
0.27296452358942913,4mgmL,Panc_only
0.3043256541922791,4mgmL,Panc_only
0.20210208755954878,4mgmL,Panc_only
0.28879090359471044,4mgmL,Panc_only
0.2704805685120018,4mgmL,Panc_only
0.2653859087621484,4mgmL,Panc_only
0.18279382412171974,4mgmL,Panc_only
0.2632171528060272,4mgmL,Panc_only
0.25394630205320656,4mgmL,Panc_only
0.3019303970153007,4mgmL,Panc_only
0.20339094153292897,4mgmL,Panc_only
0.3230512515382529,4mgmL,Panc_only
0.2655580230155644,4mgmL,Panc_only
0.32126830591034056,4mgmL,Panc_only
0.2178433222337251,4mgmL,Panc_only
0.3198007643586365,4mgmL,Panc_only
0.2182888395757963,4mgmL,Panc_only
0.2513011424345742,4mgmL,Panc_only
0.23183722875483848,4mgmL,Panc_only
0.33542244486108386,4mgmL,Panc_only
0.2607158812988738,4mgmL,Panc_only
0.26644748467393276,4mgmL,Panc_only
0.21454192125090127,4mgmL,Panc_only
0.282462342,4mgmL,Panc_only
0.26824464111347035,4mgmL,Panc_only
0.31556975514044866,4mgmL,Panc_only
0.22101312011114888,4mgmL,Panc_only
0.325775187,4mgmL,Panc_only
0.26860229311846473,4mgmL,Panc_only
0.29578641867360567,4mgmL,Panc_only
0.24369072387589313,4mgmL,Panc_only
0.3013366433755582,4mgmL,Panc_only
0.22077696457124238,4mgmL,Panc_only
0.3275599330158593,4mgmL,Panc_only
0.2555701610429073,4mgmL,Panc_only
0.29024072497207626,4mgmL,Panc_only
0.29829599456942224,4mgmL,Panc_only
0.19251506383814002,4mgmL,Panc_only
0.28545488920455997,4mgmL,Panc_only
0.2629450866423654,4mgmL,Panc_only
0.2880462708106794,4mgmL,Panc_only
0.21506192878787234,4mgmL,Panc_only
0.31443707847000874,4mgmL,Panc_only
0.25123948142717867,4mgmL,Panc_only
0.297058448,4mgmL,Panc_only
0.21039276766342524,4mgmL,Panc_only
0.3171129274688585,4mgmL,Panc_only
0.2921407097549079,4mgmL,Panc_only
0.272228519,4mgmL,Panc_only
0.19606603534194522,4mgmL,Panc_only
0.2766722552323259,4mgmL,Panc_only
0.32074244843011773,4mgmL,Panc_only
0.24295739607564054,4mgmL,Panc_only
0.24524300932821236,4mgmL,Panc_only
0.2851082492601139,4mgmL,Panc_only
0.2664187838517281,4mgmL,Panc_only
0.3061349667250265,4mgmL,Panc_only
0.2225280223296764,4mgmL,Panc_only
0.3311695899489602,4mgmL,Panc_only
0.2533091917688259,4mgmL,Panc_only
0.31713160193479134,4mgmL,Panc_only
0.20738660999046404,4mgmL,Panc_only
0.3222449626171132,4mgmL,Panc_only
0.2465267821328374,4mgmL,Panc_only
0.2882947362990683,4mgmL,Panc_only
0.19185581243030478,4mgmL,Panc_only
0.29356305790949483,4mgmL,Panc_only
0.28034339180619305,4mgmL,Panc_only
0.27765515138294894,4mgmL,Panc_only
0.1998581096246746,4mgmL,Panc_only
0.27529392044158085,4mgmL,Panc_only
0.26196691517166937,4mgmL,Panc_only
0.3094256676871468,4mgmL,Panc_only
0.21411524379386676,4mgmL,Panc_only
0.31755546167121795,4mgmL,Panc_only
0.2529332278336424,4mgmL,Panc_only
0.2657997900547604,4mgmL,Panc_only
0.16973613275122768,4mgmL,Panc_only
0.27643394196693416,4mgmL,Panc_only
0.2881654708423304,4mgmL,Panc_only
0.29040916677918477,4mgmL,Panc_only
0.2012327915433773,4mgmL,Panc_only
0.26933011645779936,4mgmL,Panc_only
0.25743527618372003,4mgmL,Panc_only
0.28541196110009537,4mgmL,Panc_only
0.20436408122412617,4mgmL,Panc_only
0.318664401,4mgmL,Panc_only
0.2518333771856351,5mgmL,Panc_only
0.2936085343414088,5mgmL,Panc_only
0.26281095996122117,5mgmL,Panc_only
0.2774553139339184,5mgmL,Panc_only
0.2529434763152202,5mgmL,Panc_only
0.3075172483602244,5mgmL,Panc_only
0.23909218309896213,5mgmL,Panc_only
0.28725910965726204,5mgmL,Panc_only
0.24207214927249177,5mgmL,Panc_only
0.2442968165448831,5mgmL,Panc_only
0.2753827004215997,5mgmL,Panc_only
0.2836691559523305,5mgmL,Panc_only
0.27787891785136587,5mgmL,Panc_only
0.2578493902154847,5mgmL,Panc_only
0.24559771694354104,5mgmL,Panc_only
0.2868656191710782,5mgmL,Panc_only
0.2148602293247283,5mgmL,Panc_only
0.25924715994509573,5mgmL,Panc_only
0.24556904391017476,5mgmL,Panc_only
0.3212446098766354,5mgmL,Panc_only
0.22884332528405524,5mgmL,Panc_only
0.28637891139459015,5mgmL,Panc_only
0.25410734839149796,5mgmL,Panc_only
0.26346339366280824,5mgmL,Panc_only
0.27991834965792844,5mgmL,Panc_only
0.25473685775347593,5mgmL,Panc_only
0.2689144793080723,5mgmL,Panc_only
0.2635385368030526,5mgmL,Panc_only
0.27030817146518976,5mgmL,Panc_only
0.2757346973932153,5mgmL,Panc_only
0.24165286378165077,5mgmL,Panc_only
0.2675633195486643,5mgmL,Panc_only
0.28501593937356207,5mgmL,Panc_only
0.2833252841074375,5mgmL,Panc_only
0.26132650633876664,5mgmL,Panc_only
0.2511454046655576,5mgmL,Panc_only
0.2702240572926557,5mgmL,Panc_only
0.28034719481343195,5mgmL,Panc_only
0.253909325,5mgmL,Panc_only
0.30596803550961926,5mgmL,Panc_only
0.23441969343879712,5mgmL,Panc_only
0.29192315017268755,5mgmL,Panc_only
0.2527378280280267,5mgmL,Panc_only
0.2934116917264319,5mgmL,Panc_only
0.24863399699556576,5mgmL,Panc_only
0.29796486680509265,5mgmL,Panc_only
0.24684678166775775,5mgmL,Panc_only
0.2830564567670387,5mgmL,Panc_only
0.20697657627996974,5mgmL,Panc_only
0.25689239764513205,5mgmL,Panc_only
0.25308564288020524,5mgmL,Panc_only
0.31775498437834143,5mgmL,Panc_only
0.22737814540268347,5mgmL,Panc_only
0.28795438433238346,5mgmL,Panc_only
0.27005547079382725,5mgmL,Panc_only
0.2661714891357403,5mgmL,Panc_only
0.2942264592598499,5mgmL,Panc_only
0.3078240860242648,5mgmL,Panc_only
0.709081226,5mgmL,Panc_only
0.2586390833649841,5mgmL,Panc_only
0.2466868247652969,5mgmL,Panc_only
0.24536756749085628,5mgmL,Panc_only
0.23575004290223575,5mgmL,Panc_only
0.3122336796433637,5mgmL,Panc_only
0.24477262727391907,5mgmL,Panc_only
0.24946107966264974,5mgmL,Panc_only
0.27796401828783995,5mgmL,Panc_only
0.22944173139303325,5mgmL,Panc_only
0.27323700352580876,5mgmL,Panc_only
0.2688748943074758,5mgmL,Panc_only
0.4003503947673601,5mgmL,Panc_only
0.27113493214773293,5mgmL,Panc_only
0.3163996725997984,5mgmL,Panc_only
0.2698081714948576,5mgmL,Panc_only
0.25421887480598887,5mgmL,Panc_only
0.2730723837070538,5mgmL,Panc_only
0.3328877984640791,5mgmL,Panc_only
0.2837662989573071,5mgmL,Panc_only
0.27650239331285226,5mgmL,Panc_only
0.2663021669636071,5mgmL,Panc_only
0.30075752166034764,5mgmL,Panc_only
0.23442367438098408,5mgmL,Panc_only
0.2537791093695945,5mgmL,Panc_only
0.25976877976227175,5mgmL,Panc_only
0.31952544155247253,5mgmL,Panc_only
0.2819369598970536,5mgmL,Panc_only
0.2828484603340239,5mgmL,Panc_only
0.24412723323196134,5mgmL,Panc_only
0.30929110751251576,5mgmL,Panc_only
0.2653056206364807,5mgmL,Panc_only
0.2601588196064052,5mgmL,Panc_only
0.22243955,5mgmL,Panc_only
0.21752858301219077,5mgmL,Panc_only
0.28283321637058817,5mgmL,Panc_only
0.2515529314709144,5mgmL,Panc_only
0.2790973259472623,5mgmL,Panc_only
0.2707425847806177,5mgmL,Panc_only
0.28143397629627276,5mgmL,Panc_only
0.21894500494210084,5mgmL,Panc_only
0.23064288859001186,5mgmL,Panc_only
0.19109536195139584,5mgmL,Panc_only
0.2075185264018308,5mgmL,Panc_only
0.2478219424720829,5mgmL,Panc_only
0.34334416676305896,5mgmL,Panc_only
0.27634678804724455,5mgmL,Panc_only
0.3048695207624525,5mgmL,Panc_only
0.24882165357162495,5mgmL,Panc_only
0.2531493272397925,5mgmL,Panc_only
0.31651746551236626,5mgmL,Panc_only
0.2687545579867204,5mgmL,Panc_only
0.32058166836994967,5mgmL,Panc_only
0.3078896566110444,5mgmL,Panc_only
0.24923450413166778,5mgmL,Panc_only
0.3069809498308015,5mgmL,Panc_only
0.2596565464219319,5mgmL,Panc_only
0.28384470753939123,5mgmL,Panc_only
0.40857287683223376,5mgmL,Panc_only
0.27797978913488464,5mgmL,Panc_only
0.2656003986376329,5mgmL,Panc_only
0.2762276492523836,5mgmL,Panc_only
0.3073443875625426,5mgmL,Panc_only
0.2776342443848214,5mgmL,Panc_only
0.3675269209683185,5mgmL,Panc_only
0.2585335798238345,5mgmL,Panc_only
0.3504900974305188,5mgmL,Panc_only
0.2906251782066161,5mgmL,Panc_only
0.27680771144205185,5mgmL,Panc_only
0.23950475429009113,5mgmL,Panc_only
0.2487012831664249,5mgmL,Panc_only
0.3224435120220707,5mgmL,Panc_only
0.2651561610658909,5mgmL,Panc_only
0.3674442813698504,5mgmL,Panc_only
0.24842160675004496,5mgmL,Panc_only
0.27793824712490955,5mgmL,Panc_only
0.23460932702738138,5mgmL,Panc_only
0.2858289621842117,5mgmL,Panc_only
0.23740599649648902,5mgmL,Panc_only
0.2484825147468396,5mgmL,Panc_only
0.303725901,5mgmL,Panc_only
0.2549565827375122,5mgmL,Panc_only
0.27688648649821995,5mgmL,Panc_only
0.29807949206728634,5mgmL,Panc_only
0.24509966120150434,5mgmL,Panc_only
0.2792330246631996,5mgmL,Panc_only
0.2705044190151206,5mgmL,Panc_only
0.23776587012750441,5mgmL,Panc_only
0.30097986154480544,5mgmL,Panc_only
0.2813715620442184,5mgmL,Panc_only
0.21108314324506564,5mgmL,Panc_only
0.21807564620632064,5mgmL,Panc_only
0.24614293567615494,5mgmL,Panc_only
0.2966210440401127,5mgmL,Panc_only
0.24034044683451775,5mgmL,Panc_only
0.279413555,5mgmL,Panc_only
0.2651823824265861,5mgmL,Panc_only
0.23264608982857604,5mgmL,Panc_only
0.3195131100806863,5mgmL,Panc_only
0.24346170673185052,5mgmL,Panc_only
0.25295382503769354,5mgmL,Panc_only
0.3173221650537163,5mgmL,Panc_only
0.283089038,5mgmL,Panc_only
0.2402354291550591,5mgmL,Panc_only
0.2754532905199528,5mgmL,Panc_only
0.24106794002966997,5mgmL,Panc_only
0.28481081193485464,5mgmL,Panc_only
0.2956556942949372,5mgmL,Panc_only
0.2548707696777647,5mgmL,Panc_only
0.2514833224007363,5mgmL,Panc_only
0.31109641702210367,5mgmL,Panc_only
0.2658674812050478,5mgmL,Panc_only
0.2558626830518652,5mgmL,Panc_only
0.29336866757439983,5mgmL,Panc_only
0.2308659059577963,5mgmL,Panc_only
0.2500592164758532,5mgmL,Panc_only
0.2269495180441702,5mgmL,Panc_only
0.24517453138727144,5mgmL,Panc_only
0.21298903669010735,5mgmL,Panc_only
0.23360962181925743,5mgmL,Panc_only
0.2880483198444185,5mgmL,Panc_only
0.24781185356933796,5mgmL,Panc_only
0.21982869705749652,5mgmL,Panc_only
0.23897515141481204,5mgmL,Panc_only
0.25883916826859543,5mgmL,Panc_only
0.27495691707220604,5mgmL,Panc_only
0.23087094887935292,5mgmL,Panc_only
0.2541742753714957,5mgmL,Panc_only
0.2504300377055938,5mgmL,Panc_only
0.309173596,5mgmL,Panc_only
0.24144871750903252,5mgmL,Panc_only
0.28863672441232274,5mgmL,Panc_only
0.2917719013048944,5mgmL,Panc_only
0.2668436266998124,5mgmL,Panc_only
0.2898617793718671,5mgmL,Panc_only
0.2310121260000122,5mgmL,Panc_only
0.2721694566527611,5mgmL,Panc_only
0.22965724676739585,5mgmL,Panc_only
0.23951788576993033,5mgmL,Panc_only
0.2937881714556843,5mgmL,Panc_only
0.2692778868945088,5mgmL,Panc_only
0.28680243483310497,5mgmL,Panc_only
0.31623079172604235,5mgmL,Panc_only
0.2480302269376206,5mgmL,Panc_only
0.2633890395709501,5mgmL,Panc_only
0.2809097329357485,5mgmL,Panc_only
0.2090426125066792,5mgmL,Panc_only
0.27411712382579556,5mgmL,Panc_only
0.24261832930781027,5mgmL,Panc_only
0.23170871522375475,5mgmL,Panc_only
0.2775175310137366,5mgmL,Panc_only
0.23300465833520062,5mgmL,Panc_only
0.2438342892322006,5mgmL,Panc_only
0.29716823162086464,5mgmL,Panc_only
0.23528027608292684,5mgmL,Panc_only
0.27810508921424615,5mgmL,Panc_only
0.23513411707991155,5mgmL,Panc_only
0.23061002665966676,5mgmL,Panc_only
0.2878106411385066,5mgmL,Panc_only
0.25645172027775887,5mgmL,Panc_only
0.25757906071418324,5mgmL,Panc_only
0.24966564370254113,5mgmL,Panc_only
0.32176177576479614,5mgmL,Panc_only
0.2594515773989853,5mgmL,Panc_only
0.22407892718034592,5mgmL,Panc_only
0.2319117118360207,5mgmL,Panc_only
0.3106815609008432,5mgmL,Panc_only
0.28331631547996483,5mgmL,Panc_only
0.25298313837202635,5mgmL,Panc_only
0.2944778705495583,5mgmL,Panc_only
0.24098961948293454,5mgmL,Panc_only
0.2818641835696037,5mgmL,Panc_only
0.2620435832683204,5mgmL,Panc_only
0.29061658282240216,5mgmL,Panc_only
0.2534923823164271,5mgmL,Panc_only
0.29917300630781124,5mgmL,Panc_only
0.23367733339613278,5mgmL,Panc_only
0.23633152735755997,5mgmL,Panc_only
0.30490536752419634,5mgmL,Panc_only
0.2550213115506128,5mgmL,Panc_only
0.29841384991388376,5mgmL,Panc_only
0.25326670536216067,5mgmL,Panc_only
0.28244427944158407,5mgmL,Panc_only
0.22896401517093817,5mgmL,Panc_only
0.27002227521329003,5mgmL,Panc_only
0.23511431148980688,5mgmL,Panc_only
0.23626449223255602,5mgmL,Panc_only
0.29758176114308743,5mgmL,Panc_only
0.23652290864441922,5mgmL,Panc_only
0.2202737257695256,5mgmL,Panc_only
0.2993765231777546,5mgmL,Panc_only
0.2712468184794258,5mgmL,Panc_only
0.22553347727204023,5mgmL,Panc_only
0.2510439989139394,5mgmL,Panc_only
0.25831538188172576,5mgmL,Panc_only
0.27860603092128866,5mgmL,Panc_only
0.2446938874382266,5mgmL,Panc_only
0.2742758758505798,5mgmL,Panc_only
0.24286375816087635,5mgmL,Panc_only
0.29779118869614457,5mgmL,Panc_only
0.21011329227603256,5mgmL,Panc_only
0.2902571486325979,5mgmL,Panc_only
0.24810684991704984,5mgmL,Panc_only
0.2382423011042245,5mgmL,Panc_only
0.2494791273856103,5mgmL,Panc_only
0.30333820814096046,5mgmL,Panc_only
0.2384023157718887,5mgmL,Panc_only
0.25090093298937244,5mgmL,Panc_only
0.28917243342958415,5mgmL,Panc_only
0.2376013091371072,5mgmL,Panc_only
0.2802181895037367,5mgmL,Panc_only
0.23954972290197912,5mgmL,Panc_only
0.24090975252435398,5mgmL,Panc_only
0.3092254570064602,5mgmL,Panc_only
0.256709504,5mgmL,Panc_only
0.2517534364433282,5mgmL,Panc_only
0.2725148032024193,5mgmL,Panc_only
0.2264990946751114,5mgmL,Panc_only
0.2794193689490523,5mgmL,Panc_only
0.2633524148363272,5mgmL,Panc_only
0.2872962616724178,5mgmL,Panc_only
0.2518700083524773,5mgmL,Panc_only
0.28716031085254257,5mgmL,Panc_only
0.24378681270677305,5mgmL,Panc_only
0.23545641677254253,5mgmL,Panc_only
0.298479358,5mgmL,Panc_only
0.24489630375019086,5mgmL,Panc_only
0.2272407945729475,5mgmL,Panc_only
0.22811257425533968,5mgmL,Panc_only
0.2882576001992004,5mgmL,Panc_only
0.26462893891636063,5mgmL,Panc_only
0.22052447801495725,5mgmL,Panc_only
0.2731003564462924,5mgmL,Panc_only
0.20013472000099494,5mgmL,Panc_only
0.2409613084732191,5mgmL,Panc_only
0.21001235437511992,5mgmL,Panc_only
0.2049775536808643,5mgmL,Panc_only
0.24883823756822882,5mgmL,Panc_only
0.21515628216792515,5mgmL,Panc_only
0.22456927533320217,5mgmL,Panc_only
0.2836345512217287,5mgmL,Panc_only
0.20641771590643318,5mgmL,Panc_only
0.2516407788970382,5mgmL,Panc_only
0.2564201873735611,5mgmL,Panc_only
0.30338524850387333,5mgmL,Panc_only
0.21588568617632267,5mgmL,Panc_only
0.2714196184298792,5mgmL,Panc_only
0.2693012475658465,5mgmL,Panc_only
0.32465727056882837,5mgmL,Panc_only
0.24702525157261074,5mgmL,Panc_only
0.27521390971405785,5mgmL,Panc_only
0.22919334710472145,5mgmL,Panc_only
0.23761344282265978,5mgmL,Panc_only
0.3132405442558509,5mgmL,Panc_only
0.24221157635918128,5mgmL,Panc_only
0.26913572599829305,5mgmL,Panc_only
0.3339033618613925,5mgmL,Panc_only
0.2309706727092665,5mgmL,Panc_only
0.28635417228018445,5mgmL,Panc_only
0.2406085277463264,5mgmL,Panc_only
0.30013564236530715,5mgmL,Panc_only
0.23289363056955398,5mgmL,Panc_only
0.27864420253422195,5mgmL,Panc_only
0.24176065677390784,5mgmL,Panc_only
0.2623403332138399,5mgmL,Panc_only
0.30350693374844967,5mgmL,Panc_only
0.28154628264261855,5mgmL,Panc_only
0.23083129919719342,5mgmL,Panc_only
0.26619812694934286,5mgmL,Panc_only
0.2746143014335302,5mgmL,Panc_only
0.27116396418319744,5mgmL,Panc_only
0.22716586232789795,5mgmL,Panc_only
0.3046827173545515,5mgmL,Panc_only
0.21827642532309918,5mgmL,Panc_only
0.29186123160744837,5mgmL,Panc_only
0.2677340976170029,5mgmL,Panc_only
0.26445975612271627,5mgmL,Panc_only
0.2917712027154895,5mgmL,Panc_only
0.29950670163255205,5mgmL,Panc_only
0.25173686329325873,5mgmL,Panc_only
0.2978221723925071,5mgmL,Panc_only
0.25297648588247496,5mgmL,Panc_only
0.2792917187700704,5mgmL,Panc_only
0.25941656382599787,5mgmL,Panc_only
0.32454057449951873,5mgmL,Panc_only
0.2399374175734613,5mgmL,Panc_only
0.310476406,5mgmL,Panc_only
0.27407536565794055,5mgmL,Panc_only
0.27962752455083983,5mgmL,Panc_only
0.2728517553204629,5mgmL,Panc_only
0.31449653561335755,5mgmL,Panc_only
0.26033170404739403,5mgmL,Panc_only
0.2937234075361005,5mgmL,Panc_only
0.22402038826389056,5mgmL,Panc_only
0.28307632825650275,5mgmL,Panc_only
0.25570042618793926,5mgmL,Panc_only
0.305207018,5mgmL,Panc_only
0.23673426209286394,5mgmL,Panc_only
0.3127758385873989,5mgmL,Panc_only
0.24792837223688352,5mgmL,Panc_only
0.24156243560271343,5mgmL,Panc_only
0.31628658612840355,5mgmL,Panc_only
0.2458568188644954,5mgmL,Panc_only
0.2990186117954433,5mgmL,Panc_only
0.25775435081459563,5mgmL,Panc_only
0.2613867114338897,5mgmL,Panc_only
0.28320200069361323,5mgmL,Panc_only
0.29515868242201615,5mgmL,Panc_only
0.26153761319926144,5mgmL,Panc_only
0.32241033669480684,5mgmL,Panc_only
0.2394394141949821,5mgmL,Panc_only
0.2894604528997665,5mgmL,Panc_only
0.2613729552440081,5mgmL,Panc_only
0.2581158084130256,5mgmL,Panc_only
0.261425378,5mgmL,Panc_only
0.2774000085239606,5mgmL,Panc_only
0.24658469692452276,5mgmL,Panc_only
0.32860657799662296,5mgmL,Panc_only
0.23718883874770774,5mgmL,Panc_only
0.2786057821689412,5mgmL,Panc_only
0.24988746774089915,5mgmL,Panc_only
0.28418148021662454,5mgmL,Panc_only
0.30529452632504955,5mgmL,Panc_only
0.29640237582897694,5mgmL,Panc_only
0.2457167799675087,5mgmL,Panc_only
0.30405093099264074,5mgmL,Panc_only
0.23141931663653229,5mgmL,Panc_only
0.28862575332275564,5mgmL,Panc_only
0.275678126,5mgmL,Panc_only
0.2898339172835552,5mgmL,Panc_only
0.23750904495437766,5mgmL,Panc_only
0.27566862026976824,5mgmL,Panc_only
0.24780480799119467,5mgmL,Panc_only
0.22198638167544477,5mgmL,Panc_only
0.20915503764118565,5mgmL,Panc_only
0.2370675345566946,5mgmL,Panc_only
0.262100521,5mgmL,Panc_only
0.2658818270377346,5mgmL,Panc_only
0.2907368838877711,5mgmL,Panc_only
0.2861236367270578,5mgmL,Panc_only
0.23401498029888074,5mgmL,Panc_only
0.29085730292612433,5mgmL,Panc_only
0.2513067039910973,5mgmL,Panc_only
0.28158281614172853,5mgmL,Panc_only
0.2689810054627108,5mgmL,Panc_only
0.2861457166995539,5mgmL,Panc_only
0.27145712288927465,5mgmL,Panc_only
0.29182946728228076,5mgmL,Panc_only
0.28034610459562037,5mgmL,Panc_only
0.2715587684601532,5mgmL,Panc_only
0.29263033412861317,5mgmL,Panc_only
0.2956437672665408,5mgmL,Panc_only
0.24460397877260456,5mgmL,Panc_only
0.2657670209054296,5mgmL,Panc_only
0.2674858414749555,5mgmL,Panc_only
0.29346925247318956,5mgmL,Panc_only
0.23946939499250428,5mgmL,Panc_only
0.27734678083130465,5mgmL,Panc_only
0.2861468078233839,5mgmL,Panc_only
0.3267305448186756,5mgmL,Panc_only
0.2657498581708254,5mgmL,Panc_only
0.31959796545604074,5mgmL,Panc_only
0.2441978938743811,5mgmL,Panc_only
0.2941615274677548,5mgmL,Panc_only
0.2367048780552765,5mgmL,Panc_only
0.3173550227758851,5mgmL,Panc_only
0.21382650426148953,5mgmL,Panc_only
0.30083249823108976,5mgmL,Panc_only
0.2781894013108404,5mgmL,Panc_only
0.310579006,5mgmL,Panc_only
0.22901872337945176,5mgmL,Panc_only
0.29777965650171173,5mgmL,Panc_only
0.24998645569806782,6mgmL,Panc_only
0.3021756212484642,6mgmL,Panc_only
0.22113093300113293,6mgmL,Panc_only
0.255746133,6mgmL,Panc_only
0.29670386225781586,6mgmL,Panc_only
0.23133197426332264,6mgmL,Panc_only
0.20959191450584141,6mgmL,Panc_only
0.2641039381729669,6mgmL,Panc_only
0.2805190414088886,6mgmL,Panc_only
0.2699336951542282,6mgmL,Panc_only
0.22416946769025312,6mgmL,Panc_only
0.21613950217053288,6mgmL,Panc_only
0.2827364918422837,6mgmL,Panc_only
0.2674894672587834,6mgmL,Panc_only
0.29142368556765297,6mgmL,Panc_only
0.2918583553649635,6mgmL,Panc_only
0.24586679898649524,6mgmL,Panc_only
0.22523988748002433,6mgmL,Panc_only
0.23458350592728028,6mgmL,Panc_only
0.26222057413490113,6mgmL,Panc_only
0.2791390131114695,6mgmL,Panc_only
0.2116594971195501,6mgmL,Panc_only
0.1958061687999209,6mgmL,Panc_only
0.2544385368607175,6mgmL,Panc_only
0.24919024422714303,6mgmL,Panc_only
0.18181859891081115,6mgmL,Panc_only
0.2300158483290134,6mgmL,Panc_only
0.3228164279908651,6mgmL,Panc_only
0.2618165164769616,6mgmL,Panc_only
0.21806017050314433,6mgmL,Panc_only
0.272686049,6mgmL,Panc_only
0.23596122956959734,6mgmL,Panc_only
0.2860124998211199,6mgmL,Panc_only
0.20674392919826654,6mgmL,Panc_only
0.24181890729181904,6mgmL,Panc_only
0.22948455309677857,6mgmL,Panc_only
0.22559037093007445,6mgmL,Panc_only
0.21280707259746157,6mgmL,Panc_only
0.20869903942318352,6mgmL,Panc_only
0.24970579240366192,6mgmL,Panc_only
0.28912807548056774,6mgmL,Panc_only
0.20816656033398656,6mgmL,Panc_only
0.3056785999678783,6mgmL,Panc_only
0.3021626788940122,6mgmL,Panc_only
0.2180315329893247,6mgmL,Panc_only
0.21570758590859906,6mgmL,Panc_only
0.2704565034654762,6mgmL,Panc_only
0.2359817023767529,6mgmL,Panc_only
0.21704466775552933,6mgmL,Panc_only
0.27975902482685916,6mgmL,Panc_only
0.25396362637743325,6mgmL,Panc_only
0.21277054736803228,6mgmL,Panc_only
0.2896294339471547,6mgmL,Panc_only
0.19694369138317475,6mgmL,Panc_only
0.21953453615548502,6mgmL,Panc_only
