0: 2023,2027
655: 1201,612,1010,553,1104,242,1964,985,399,407,1495
656: 1391,65,1116,1567,1664,1828
657: 1059,1819,1572,1968,1291,730,1433
658: 1955,1423,1970,1927,461,237
659: 1414,631,1910,1855,383,684
660: 934,1019,20,1714,530,773,166,1321,241,700
661: 1160,1123,1005,532,1873,1865
662: 1187,1676,958,1781,1449,26,1634
663: 1105,1412,1692,518,1163,1450,1555,1727,1117
664: 1620,521,1438,995
665: 306,1884,1800,1110,1981,1175,583,1946
666: 799,246,1469,1622,1637,2015
667: 567,51,940,735,1608,1594
668: 1467,217,761,840,905,220,1346,488
669: 1268,113,393,571,1221,1453
2018: 200,1192,196,1363,149,645,1469,345,114
671: 629,1432,570,1868,1471,247,1708
672: 227,232,44,1567,1825,1664,1484,678
673: 915,292,1521,17,618,1191,857,1119,1831,781
674: 609,1426,737,308,416,1721,1504
1941: 1082,1273,772,263,1953,1302,328
676: 1716,1223,1548,1877,1513,1313,1272
677: 1231,357,1525,701,1493,1244,90,1519,1921,736,229
678: 914,1803,1715,227,232,672,1702,248
679: 322,1967,1738,652,1099,1505,1658,1015,484
680: 174,1215,305,1875,358,879,1208
681: 1067,1604,1683,1066
682: 547,770,1875,952,1761,1654,1641,1208
683: 937,502,1452,1087,986,924,1202
684: 321,266,591,1578,631,1910,659,1477,785
685: 1211,1107,1571,230,263,1516,1953
686: 1059,92,1968,1902,1044,750,41,578
687: 1703,34,647,1734,377,1051,18,500,1988
688: 1856,38,533,1580,168,12,1794,1569,713
689: 387,925,1908
690: 1779,1357,194,223,488,840,318,150,1648,1746
691: 74,739,1915,1700,1157,1985
692: 837,1068,828,1562,1640,233,943,1097,1393
693: 994,152,175,332,307,1773,549
694: 193,1324,1736,1766,825,1424,1150,100,1731,137
695: 437,1221,1453,401,808,56,1960
696: 147,26,649,1449,1667,1156,302
697: 162,339,1403
698: 1175,807,1423,1923,788,610
699: 623,133,804,425,1780
700: 1550,269,636,660,530,773,166,1321
701: 677,1231,357,1519,1750,374,1921,736,1756,229,895
702: 1506,1818,765,1500,1174,1757,1700
703: 157,961,1427,1539,1820,1032,827,371
704: 911,1300,1126,590,315,1490,715
705: 109,1972,836,1250,1520,291,741
706: 946,619,1248,810,1306,998
707: 738,325,236,556,1737,138
708: 281,1558,1236,1028,1844,1599,901
709: 1416,119,733,389,108,2017,253
710: 1328,1312,1732,1669,1185,767
711: 1699,1178,1247,1721,848,832,91
712: 1089,1310,244,1488,338,615
713: 1569,1460,1153,38,688,1662,218
714: 1944,1072,1365,87,837,1068,1514,1937
715: 1490,1904,1152,1802,911,1276,704
716: 1609,1790,1261,64,1561,1810,1212,1026
717: 1041,1826,975,121,444,923,1887
718: 960,1090,984,1600,39,143,1364
719: 1820,186,1032,1118,1930,1701,141,1271,876
720: 1422,783,517,424,1610,1602,116,1048
721: 1948,820,511,1165,546,359
722: 628,956,751,940,172,1690
723: 1141,151,1297,35,97,1030
724: 11,1524,379,1822,1065,1959,801,1668,885,1417
725: 324,1329,1892,1439,84,1630,1092
726: 1668,885,932,1182,305,406,288,1197,2012,1584
727: 107,935,927,1378,784,455,348
728: 1621,1611,804,310,81,1768,881
729: 929,1907,1382,145,1750,374,1659
730: 1291,909,1532,657,1458,1433
731: 773,166,1321,1916,636,541,579
732: 1295,1316,526,359
733: 101,1954,768,389,2017,253,625,709
734: 130,826,1166,1135,936,1627,1615
735: 1230,428,465,587,340,667,1594
736: 1519,1750,374,1921,1493,1017,90,198,677,1231,701
737: 1426,674,48,363,416,2009,875
738: 707,325,236,1566,646,556,1737,1332,167
739: 805,74,691,1228,1174,1700,1050
740: 91,1296,1247,1861,1929,974
741: 291,450,1962,705,1250,802,1359,1886
742: 347,1384,635,1486,942,1061,154
743: 1169,798,868,1334,1226,613,1136
744: 1102,1394,566,412,907,203,1840,1728
745: 1550,267,269,1628,1441,522,492
746: 1557,1713,140,602,601
747: 260,499,790,2009,48,1035,1377,1016,1354
748: 1232,966,458,494,564,817,126
749: 476,1386,823,1906,623,951,1777,752,1596,1510
750: 614,561,686,1968,578,320
751: 956,722,1918,1690,1098,281,1558
752: 1777,1780,1906,623,749,1596
753: 256,1507,1528,1896,1770,819
754: 170,796,1341,1127,1218,1824
755: 1814,1193,869,586,396,1244,1525,207,617,1922,949
756: 228,1688,1071,1696,406,1197,954,947,1584
757: 439,1348,959,1880,1643,1665
758: 1201,612,845,1554,1258,333,407,1242
759: 67,1111,169,792,1402,995,902
760: 318,476,1386,59,510,1965,951,851
761: 668,1775,1467,217,900,905
762: 819,337,1286,514
763: 1777,1780,184,1737,1872,138
764: 80,1087,969,1039,1462,878,502
765: 479,853,1500,702,250,1502,1757
1954: 101,733,768,1995,1846,1870,410,253,625
767: 417,1273,1185,710,1771,1312
768: 101,1954,733,1995,1008,1846,389
769: 185,998,1496,153,1753,1964,549,404,946,810
770: 547,110,1875,952,682,497,879
771: 1205,1319,1037,974,822,1296,1014,887,877,78,1161
772: 125,254,1185,1571,263,1273,1941
773: 731,166,1321,1916,660,269,700,636
774: 816,1417,317,1547,338,1089,188
775: 1806,43,63
776: 894,1931,1706
777: 1490,1904,1152,315,1052,1838,531,199
778: 922,1859,908,1840,1102,566,326
779: 1322,585,104,1680,2021,1749,539
780: 1340,1646,1399,473,131,380,1472
781: 920,1119,1831,68,1893,673,200,1363,527
782: 906,815,1719,2005,1830,278,1798
783: 1422,136,720,517,1602,1203,2006
784: 1442,1378,348,727,935
785: 922,1859,321,684,1910,1477
786: 542,2016,1012,1707,1694,1079
787: 72,1128,1237,1428
788: 1477,1923,1367,698,807,1754
789: 903,120,1580,1489,1146,1257,1639,1739,1325
790: 260,499,747,1339,264,2009,48
791: 1543,235,1697,1365,87,1540,1685,1678,1022
792: 1385,158,1100,1111,759,256,902
793: 57,414,1206,1462,49
794: 1132,1241,30,812,1970,1927
795: 1894,2016,259,1012,408
796: 170,754,1722,1478,1920,1797,1341
797: 1008,167,621,912,866,236,460
798: 1279,1169,808,56,743,1226,613,1136
799: 1054,1545,666,246,1974,1190,1245,1637
800: 165,1021,1293,1609,1561,1476,1810
801: 1641,1182,1043,1654,1822,724,1959,885
802: 152,175,1359,1886,741,1250,332,834
803: 1783,884,579,1551,1934,1819,1572
804: 1621,1611,425,728,133,699
805: 74,739,216,1616,1050,1380,1038,1368
806: 1474,1134,1534,1672,958,1449,147
807: 698,1981,1175,1568,1754,788,610
808: 798,56,613,596,437,695
809: 1288,910,1382,145,1157,1985,1017
810: 946,706,1248,1306,998,769,85,404,626
811: 182,262,889,639,1013,1632,1246,508
812: 794,30,1970,324,94,213,1879
813: 991,1733,1114,273,1883,452
814: 1837,642,1194,1108
815: 525,782,1719,279,278,545,343,1366
816: 774,1417,317,1547,1065,284,1724
817: 111,212,494,564,1410,1232,966,748
818: 626,1747,1468,1515,1338,33,633,1219,1517
819: 762,753,337,1896
820: 1948,855,2004,721,511,1165,13,359
821: 896,1387,453,1751,18,1415,1745,1881,1988,1474
822: 1205,771,1319,1037,1292,1014,648,887,877,1161
823: 476,749,150,1330,1596,1510,1624,1648
824: 1106,1652,551,979,1154,353,1042
825: 1324,1736,1766,694,1345,100,1448,1716,1223,1548
826: 130,734,1116,1166,548,1674,128,1828
827: 441,1890,371,703,961,534,1792
828: 837,692,1068,1562,1640,355,1018,1235,1937
829: 1953,581,1302,535,1211,303,1160,1005
830: 1581,299,427,1398,430,1814
831: 277,927,916,1442,1378,348
832: 1292,1989,1504,1721,848,711,609,91
833: 1618,620,265,968,1729,1655,1373,1974
834: 332,1408,1972,1397,1250,802,1437,897
1899: 382,1665,346,654,959
836: 109,705,316,583,1520,291
837: 692,1068,828,1235,1072,714,87,1937
838: 960,641,529,1748,53,1020,1459
839: 54,1653,171,1763,1591,257,176
840: 668,1467,217,1233,1965,451,318,690,223,488
841: 1999,1698,480,1918,1028,438
842: 1361,86,372,1234,1027,107,183
843: 1878,1876,1410,977,111,212
2023: 2027,0
845: 1554,1049,1001,1201,612,1010,553,758
846: 131,1592,380,1129,1256,2003,1317,1118,1930
847: 343,1366,1222,1406,1499,1858,1891,102
848: 852,1721,633,1699,711,1178,832
849: 1839,462,945,1785,1804
850: 330,1704,418,1355,1649,257,1214,537,595
851: 1906,951,59,576,510,1386,760
852: 1721,848,1517,633,308,1219
853: 479,1374,765,1888,528,137,250,98
854: 1952,430,1847,1791,1958,1546,1581,214
855: 1948,2004,820,511,189,13,925,275,1425,1243
856: 1356,1124,1951,327,1977,1430,1565,996,1289,1857
857: 1191,122,673,17,618,200,1192,196,1831,68
858: 608,498,1971,1108
859: 315,1933,1052,1838,1471,590,239,570
860: 1257,1183,1002,915,292,1521,17
861: 298,1841,554,1407,891,311
862: 1849,1522,1337,336,1653,567,1251
863: 210,493,1419,1823,640,395,1309,1936
1892: 1693,1879,1800,324,213,725,1092
1971: 581,616,1123,608,858
866: 797,1008,167,621,1566,1063,1088,460,355,1995
1896: 42,337,1770,1409,1305,1528,753,819
868: 1458,1334,1226,1136,743
869: 1814,755,586,427,1966,396,1244,1368,90,1525,207,1922
870: 1494,226,182,1326,1394,907,1523,139
871: 1307,1298,1413,1976,621,1034,519,2017,1195
1906: 623,951,133,851,476,1386,749,752,1596
873: 112,351,931,1446,1631,255,1188,385
1973: 429,76,632,1224,598,916
875: 589,264,2009,505,363,737
876: 141,562,1271,1118,1940,719,1033,2019,195,1701
877: 1638,464,78,1161,771,1319,822,543,887,110
878: 277,598,927,1039,764,938,502
879: 358,1579,1586,770,1875,497,1208,1215,680
880: 1070,243,1744,118,218,103,1227
881: 81,1523,96,310,458,1611,728
2008: 349,1114,191,334,452
2025: 3
884: 803,1783,1842,1463,92,1572,1044
885: 726,1668,932,1182,801,724,1065
886: 199,1204,1045,1277,1874
887: 1323,543,1014,648,771,822,877,464,1161
888: 1062,402,643,1120,1898,1541,358,1579
889: 1900,639,1585,182,811,341,1013
1970: 1423,1927,658,794,812,1879
891: 1687,472,558,311,1407,298,554,861,950
892: 1007,1573,1342,2015,1807,445
893: 1570,1867,1576,1808,1531,1978
894: 293,1931,776,1706,1019,1101
895: 1446,229,1519,374,1921,1231,701,61,1756
896: 286,1387,453,1895,821,1881,1588,1420
897: 1285,1437,507,1184,1408,834,607,1773,1155
898: 59,992,24,1249,510,1885
1976: 650,582,1872,1479,871,1307,1413,917,519
900: 1480,1961,206,1775,761,905
901: 1126,590,239,708,1236,1058,1834
902: 256,1507,759,792,521,1438,995
903: 789,120,397,260,499,533,1580,168,1739
904: 240,433,996,1587,282,364,505,1759
905: 28,220,1537,900,206,405,668,761
906: 782,1719,1771,1312,1903,417,443,2005
907: 1394,744,1523,1728,1464,870
908: 922,1859,778,1367,1102,566,1347,326,226
909: 1532,730,1458
910: 1288,809,1382,1997,1411,1331,1252,1009,1907
911: 422,463,1276,1300,704,715
912: 797,167,621,325,236,1413,917
1975: 520,1612,1177,1486,154,957,1096
914: 1803,634,678,248
915: 292,1521,673,17,1002,860,1183,1827,1191
916: 277,598,831,1973,632
917: 1307,1413,325,236,582,1976,621,912
918: 248,1391,1702
919: 1456,375,382,1549,204
920: 1119,781,1893,11,1524,379,527
921: 93,1717,652,1099,470,1154,538,1652,551
922: 1859,778,1367,908,785,1477,1347
923: 444,1675,1481,717,975,121
924: 1591,1202,1320,683,986,1159
925: 13,387,689,1908,189,855
926: 1040,1996,1813,159
927: 277,878,831,1378,455,938,348,727
928: 1381,365,1249,1583,1939,1133
929: 729,1907,1021,1009,1476,1570,1659
930: 66,216,1616,1710,1726,323,299,427
931: 112,873,351,1623,593,385,557
932: 726,1668,885,1065,406,1197,284,1584,1688
933: 989,1473,1808,1284,1212,1026,34
934: 660,1019,20,978,1375,166,1321,241
935: 727,1027,107,27,784
936: 1555,1627,1117,1615,1762,1135,993,734,1166
937: 455,938,502,1452,683,348,1202
938: 937,455,502,348,277,878,927
939: 1402,1438,995,47,72,1128,1862,1620
940: 667,51,1608,967,628,722,172
941: 109,1397,1470,1520,134,1725,1841
942: 146,1177,1486,350,456,1061,742,635
943: 1640,1333,603,233,950,1285,1928,692,1562,1018
944: 1351,447,627
945: 1839,849,1499,462,1852,630,560
946: 706,619,1248,810,524,998,769,153,19,282,482
947: 284,1724,1584,413,599,228,756,1688,390
948: 207,617,357,949,215,112,351,309
949: 1270,1945,755,1193,1145,360,207,948,617,309
950: 1333,603,943,298,891,472,1889
951: 1906,623,133,851,59,576,1386,760,749
952: 547,770,110,682,497,1121,543,1461
953: 1325,575,1761,1183,1639,1455
954: 406,288,1197,1187,1676,756,1071,1696
955: 141,562,1636,588,1890,501,506
956: 628,751,722,1918,1251,480,1558
957: 1238,154,415,1096,520,1975,270,314
958: 1187,1676,662,1449,550,1534,1871,806,288
959: 439,1348,757,1643,1899,1665,654
960: 641,718,1090,838,143,1170,529
961: 49,703,157,1427,534,827,371
1996: 1040,926,1813,972,1863,1196,1151,159,2006
963: 465,587,340,1705,77
1967: 652,679,1099,1505,1658
965: 1222,1990,642,1891
966: 310,1782,1232,458,748,817,126
967: 1608,1491,940,1691,172,1538
968: 833,265,1655,1373,991,285,1054,1974
969: 764,80,1039,1462,49,1427
970: 1723,1420,342,1318,1025,106,456,1982
1993: 1861,1929,1823,1304,1663,1716,1673
972: 1817,1863,1196,136,1996,2006
1965: 510,1885,1233,451,217,840,318,760
974: 1205,771,1037,740,1296,1861,268,976
975: 717,1041,1826,444,923,132,164
976: 268,1936,1861,1823,640,1205,1319,974,496
977: 843,1876,1348,1880,62,212
978: 934,1019,1706,300,1375,241
979: 1154,538,1274,353,1530,551,824,1042
980: 1173,1729,481,1917
981: 1310,527,1488,1192,1363,68,1893,645,345,1475
982: 32,605,335,531,1052,40,447
983: 489,459,1484,1131,627,1787,1140,1825
984: 1103,1074,1600,1444,1364,718,1090
985: 1964,994,399,152,192,655,1104
986: 574,491,1792,1159,1087,683,924
987: 1848,188,1597,1969,1992,515,319,1774
1936: 268,976,640,863,493,1419,496
989: 933,1473,1808,1284,1531,403,342
990: 1167,434,1047,1472,1301,473,1243,380
991: 1741,1733,285,813,1655,968
992: 898,59,117,576,1878,24,1410,1232,510
993: 1619,224,1674,1762,1135,1835,936,1117,1166
994: 693,1964,985,399,152,175,192,549,185
995: 521,1402,939,1438,67,759,902,664
996: 240,1565,433,904,245,449,1977,1124,1951,327,856
997: 400,1176,129,541
998: 769,1496,153,524,404,946,706,619,810
999: 187,501,506,1601,142,99,1710,1023,1829
1000: 344,1530,283,1980,1274
1001: 845,1049,1053,1396,1189,553
1002: 1460,1153,860,1257,1183,1827,1191,1227,915,1521
1003: 1228,1174,1220,1850,490,1614,1601,1506
1004: 25,536,440,477,105,1533
1005: 661,1160,1211,303,532,829
1006: 106,1680,1434,1982,1322,1589,1947
1007: 1245,1637,892,1573,2015
1008: 797,167,621,866,1298,101,768,1995
1009: 165,1021,1331,910,1382,929,1907
1010: 1201,612,655,553,1104,242,1371,845
1011: 158,1100,468,1603,504,1209
1012: 542,786,2016,259,79,795,408
1013: 1689,341,889,811,1632,1246
1014: 426,648,1292,1989,1296,771,1037,822,887
1015: 1171,1658,1833,484,322,679
1016: 1035,580,1377,16,1354,48,499,747,1489
1017: 1985,1493,1380,809,1382,145,198,1750,736
1018: 355,1235,1640,943,1063,1088,1928,828,1562
1019: 660,934,20,1101,978,894,1706
1020: 53,641,838,1459,1980
1021: 165,800,1009,929,1907,1561,1476
1022: 1699,1304,1178,1543,791,1697,1685
1023: 1710,423,1726,1829,1601,999,1220
1024: 1752,555,1544,1821,261,1983,1057
1025: 135,1318,1473,403,1723,970,342,456
1026: 1703,34,592,716,1790,1261,1212,377,933
1027: 107,935,27,842,86,1234
1028: 1681,438,1844,841,1918,708,281,1558
1029: 283,1459,1980,1852,1605,1748,60
1030: 391,409,97,723,1141,151,1617,1553,1764
1918: 956,751,1999,841,480,1028,1558
1032: 1820,186,719,1047,1539,703
1033: 1431,2019,195,1701,1118,1940,141,562,1271,876,1526
1034: 35,97,519,871,1307,1195,1764
1035: 580,1016,16,609,1426,48,747
1036: 486,271,1314,1743,365
1037: 1205,771,974,822,1292,91,1296,1014,1161
1038: 1985,1493,1380,805,74,66,216,1966,1368,198
1039: 1224,1462,598,878,764,969
1040: 926,1996,1813,1196,320,1279,1169,1151
1041: 717,1826,975,294,1887,1805,1559
1042: 1671,979,353,559,1106,824
1043: 1455,1085,1654,1761,801,1822
1044: 1902,1144,1783,884,1842,1577,1463,1059,92,1572,686
1045: 1351,1204,886
1046: 2021,1749,2000,1390,1667,1387,104,649
1047: 1167,434,1256,990,1301,414,1539,1930,186,1032
1048: 1602,116,517,75,1457,424,720
1049: 1670,845,1554,1001,1189,448,553
1050: 216,1616,1228,423,1726,805,74,739
1051: 18,1415,1109,1745,436,1734,687,647,1988
1052: 859,1933,1838,777,32,982,531
1053: 1396,1805,1189,1559,201,1077,1001
1054: 1545,799,246,1974,1190,285,968
1966: 396,1244,1368,90,198,1493,1038,869,1525
1886: 802,1359,192,1962,450,741,280,52
1057: 1762,1163,1835,1269,1024,1544,1821
1058: 25,440,1542,1236,1126,901,463,1300
1059: 657,1819,92,1572,686,1968,1291,1044
1060: 529,1748,190,1712,1170,2014,1527,1179,1605
1061: 1434,456,350,942,742,635
1062: 402,888,643,1120,358,1751,1534,1871,1672,1474
1063: 1088,460,1889,1928,1593,606,1566,1640,603,866,1018
1064: 1684,1789,1887,1535,45,121
1065: 11,379,724,1668,885,932,816,1417,284,1724
1066: 70,475,1172,1067,681,1683,1778,1077
1067: 132,681,1066,475,1077
1068: 837,692,828,1562,1393,1514,1072,714
1069: 1393,1155,1582,1512,1294,1514
1070: 273,880,1744,452,118,349
1071: 228,756,1688,1718,1696,954,1634,1240,1720,354,1358
1072: 1944,714,1365,1393,837,1068,15,1294,1514
1073: 9,1428,408,88,2016,1237
1074: 161,1103,984,1390,585,1600
1075: 1258,1429,333,369,1441,487
1888: 1150,1416,119,479,1374,853,528,137
1077: 1053,1805,201,1067,132,1826,1066,475
1078: 1527,1213,279,525,1765,1454,545
1079: 319,478,1694,1848,786,1707
1080: 1714,1400,1905,509,1670,1429,163
1081: 1388,1746,1755,1330,1796,179,252
1082: 417,1273,1941,1302,328,1198,443
1907: 729,929,910,1382,145,1021,1009
1084: 1479,1796,184,1624,650,1872
1085: 1043,1455,292,1119,1524,1822
2004: 1948,855,820,275,1243,1167,1784
1087: 764,80,502,683,574,986
1088: 1063,460,1889,1928,1640,866,355,1018,1995
1089: 1310,712,527,774,317,338
1090: 960,641,718,984,1713,1364,601
1091: 1952,1847,1398,1698,653,1145,394,1935,1436
1092: 1884,725,1693,1800,1892,1439,1630
1093: 1788,615,79,244,378,1482
1998: 608,498,616,328,1198,1447
1095: 2020,1633,431,1353,1283,95,600,1328,1312
1096: 1238,154,957,520,1975,1752,1809,1362,270
1097: 1393,1155,1285,507,233,692,1562
1098: 281,1558,751,577,1690,536,1542
1099: 322,1967,1738,652,679,470,1717,921
1100: 1385,1011,158,792,468,1815,1111,156
1101: 1019,20,293,894,495,1400
1102: 1394,566,744,1840,1859,778,908,226
1103: 161,984,1769,1074,1225,1444,1364
1104: 1010,655,242,1371,152,192,985
1105: 40,1711,1412,663,629,1269,1692,148,518,69,1450,1727
1106: 1652,551,824,1042
1107: 1211,230,685,1516,548,128,231
1108: 858,498,814,1194
1109: 1751,1051,18,296,436,1734,643,1120,1898
1110: 1693,610,1879,1800,1175,665
1111: 1815,169,156,759,1100,792
1112: 1874,1986,1802
1113: 323,552,297,1164,1546,1581,299
1114: 191,2008,1498,273,452,1560,813
1115: 1801,361,1207,197,1909,146,1177
1116: 130,826,1567,1664,1828,656
1117: 1555,936,1627,663,1762,1135,1835,1450,993
1118: 1317,1940,1930,846,186,719,1033,2019,1701,141,1271,876
1119: 920,1831,781,68,292,673,17,1085,1524
1120: 1062,402,888,643,1898,1751,18,1415,1109,1672
1121: 1323,543,1812,1461,547,110,952
1979: 1882,1138,1619,1516,125,295,1571,230
1123: 661,1160,581,1865,1971
1124: 1356,1951,856,1565,996,1289,1552,1857
1125: 28,1537,1401,1709,516,362,1686
1126: 590,901,1236,1058,463,1300,704
1127: 1864,367,1445,352,1341,754,1218,1824
1128: 787,72,1237,1862,1278,47,88,939
1129: 131,846,1592,1357,1340,1388,1746,2003
1988: 1760,1881,500,1588,687,647,1051,18,1415,1745,821
1131: 605,335,627,1613,489,983,459
1132: 1241,794,30,312
1133: 1878,1876,24,1925,928,1249,1939
1134: 1474,806,453,1449,147,649,2000
1135: 1762,1835,1555,936,1627,1117,993,224,1674,734,1166
1136: 613,6,868,798,743
1137: 29,1853,509,495,448,637
1138: 1809,1362,1882,1979,1544,1619,224
1139: 225,398,1987,2003,252,1435,1592,1317,1940,1767
1140: 37,1787,627,489,983,1484,1825,1715
1141: 723,151,1767,1617,97,391,1030
1142: 1629,485,1353,1434,1384,635,1,1947
1143: 1849,1263,1337,336,1653,171,1851,421
1144: 1730,1994,1902,1044,144,1463,92
1145: 653,394,1935,360,1091,1193,586,949
1146: 1489,1812,789,120,1639,1325,1461
1147: 85,1919,1512,404,287,549,1753,1468
1148: 1188,1207,573,197,61,1446,1631,255,1801,1370
1985: 1380,1017,1038,1915,74,691,1288,809,1157
1150: 1888,1416,1424,253,1766,694,1731,137
1151: 1279,1169,561,1196,320,1040,1996
1152: 1490,777,1904,715,1802,1277,1874,199
1153: 1460,713,1002,218,1827,1227
1154: 979,538,652,470,921,1652,551,824
1155: 1097,1393,1069,1582,1285,507,897,607,307,1512,1514
1156: 1376,302,1225,696,1667,161,1769
1157: 1288,809,1997,1915,74,691,1252,1985
2003: 179,1987,1139,252,1388,846,1592,1129,1317
1159: 986,491,1591,924,257,1214
1160: 661,1123,1005,829,581,535
1161: 1638,877,464,78,1205,771,1319,1037,822,887
1987: 225,1297,179,398,1139,2003,252,1435,1388
1163: 1762,1057,1450,1983,1269,1692,518,663,1821
1164: 1113,552,297,330,1355,584,1958,1546,1581
1165: 1948,820,721,546,76,57,1206
1166: 734,826,548,1135,936,1627,993,1674
1167: 434,1047,990,1301,473,1243,2004,414,1784
1168: 1720,468,1603,599,228,390,512,156
1169: 1279,1151,798,743,561,1226,1040
1170: 1644,190,1712,143,960,1060,529
1171: 140,602,1658,1015,1824,1833
1172: 70,1066,475,637,1683,1778,29,1853
1173: 980,1729,1917,1498,1560,1373
1174: 1228,1220,1003,702,1506,1700,739
1175: 698,1981,1568,807,610,1110,665,1946
1176: 1758,651,129,997
1177: 146,1486,942,1115,1207,457,1612,1975
1178: 1699,711,1022,633,1266,1543,1697,848
1179: 1527,1536,1213,190,1712,2020,431,2014,304,1060
1180: 314,95,1669,347,1384,154,415,485,1353,1283
1181: 293,1931,1598,1778,29
1182: 1641,1208,801,305,726,885,2012
1183: 860,1257,1639,1002,953,1325,915,292,1521,1455
1184: 1285,1437,897,298,554,1333
1185: 125,772,254,1732,710,1273,767
1186: 1961,206,513,1403,162
1187: 1676,958,662,1781,550,288,954,1696
1188: 1148,573,1344,1446,1631,255,873,385,261,457
1189: 1053,201,70,1853,448,1049,1001
1190: 1054,799,1974,265,1264,1245
1191: 1827,103,122,857,1002,915,673,17
1192: 200,2018,196,1363,149,857,68,1893,645,1469,345,114,981
1193: 1814,755,586,1145,360,207,949
1194: 814,1837,301,1447,498,1108
1195: 108,2017,871,1034,1656,1764
1196: 972,1863,320,561,1151,1040,1996
1197: 406,288,954,2012,174,726,932,756
1198: 301,443,1447,1082,417,328,1998
1920: 1376,1478,1225,170,1722,796
1200: 275,1399,1425,473,362,1686
1201: 612,1010,655,758,845,399,407,289,1242,1495
1202: 924,1320,937,1452,683,86,372
1203: 82,1794,2006,783,1602,1856,12
1204: 199,1351,886,1045,447,1277
1205: 771,1319,1037,974,822,1296,268,976,1161
1206: 1224,1462,1165,76,57,793
1207: 1148,573,197,1801,1115,1177,457,1612
1208: 1641,1182,1875,682,879,174,680,305,2012
1209: 1864,568,1445,504,1011,158
1210: 1361,77,183,1508,1230,587
1211: 1107,685,128,231,303,829,1953,535,1005
1212: 1561,1284,1810,716,1609,1790,1026,933
1213: 1527,1536,1078,1179,279,304,525
1214: 330,1704,850,418,1649,257,441,537,491,1792,1159
1215: 174,680,305,550,358,879,402,1871
1216: 77,183,624,1234
1921: 1519,1750,374,736,677,1231,701,1659,61,1756,229,895
1218: 1824,1503,1833,754,367,1127
1219: 308,416,469,1747,818,852,1517
1220: 1228,1174,1003,1614,1601,1023,423
1221: 695,1453,401,669,393,55,1606
1222: 343,1366,1990,847,1406,1891,102,965
1223: 1716,676,1548,1324,825,1448,1673,1513
1224: 1039,1206,1462,76,1973,598
1225: 1376,1156,1920,161,1103,1769,1722,1444
1226: 614,561,868,1334,1169,798,743
1227: 1827,103,218,1153,1002,880
1228: 1174,1220,1003,423,1700,739,1050
1229: 496,296,1541,1319,268,1638,78,1898
1230: 176,1508,428,735,1210,587
1231: 677,357,1525,701,1519,1921,736,229,895,215
1232: 1782,966,748,111,817,1410,992,117
1233: 1885,1965,451,1583,1775,217,840
1234: 1361,842,1027,27,624,1216,183
1235: 355,1018,1846,1870,837,828,1315,1937
1236: 708,281,1058,1542,1126,901
1237: 787,1128,1278,1428,1073,88
1238: 154,957,415,1096,1809,270,314
1889: 1063,1088,1928,472,1593,606,603,950
1240: 1634,58,1071,1718,1696,354,1358
1241: 1132,794,251,1927
1242: 407,524,289,369,1495,1201,758,1258,153,482
1243: 275,473,855,2004,1167,990,1301,1784
1244: 1966,396,1368,90,1814,755,869,677,357,1525,617,1922
1245: 1007,1637,1264,799,1190
1246: 1843,1632,811,1689,341,1407,1013,558,311
1247: 1699,1304,711,91,740,1929
1248: 946,706,619,810,1306,364,1759
1249: 928,1583,1878,1133,24,898,1885
1250: 1972,705,291,741,802,1359,332,834
1251: 567,51,1522,862,480,628,956
1252: 1411,1331,1666,98,1360,1502,1997,1288,910,1382,1157
1253: 1272,1293,1260,1309,1313,1609,1261,64
1254: 1868,1834,1795,1599,1935,1681,2013,1945
1962: 1684,294,1789,450,741,280,52,1886
1256: 434,1047,1472,846,380,1930,186
1257: 860,1183,1639,1739,789,1460,1002
1258: 1075,1429,333,1554,758,407,369,1242
1259: 105,440,422
1260: 1272,1253,1293,1877,208,46,165
1261: 716,1609,1790,64,1309,1253,210,592,1026
1903: 1771,600,1312,2020,1536,525,906,1719
1263: 1849,1143,336,1791,1851,421,214
1264: 1618,265,1974,1190,1245
1895: 896,286,1387,1588,1420,104,106,1680,1749
1266: 1338,33,633,1944,1543,235,1697,1178
1267: 1477,1923,461,321,591,1955
1268: 481,669,113,393
1269: 1692,148,518,1983,557,1105,1821,1057,1163
1270: 1350,949,2013,1945,234,309,221,1443
1271: 141,562,1636,876,1118,719,1431,1033,2019,195,1701,1526,506
1272: 1253,1293,1260,676,1877,1513,1313
1273: 1082,417,767,1941,772,1185
1274: 979,538,353,565,1000,1530
2016: 786,1012,795,1694,1073,408,88
1276: 422,911,1986,715,1802
1277: 1904,1152,1874,199,1204,886
1278: 1128,1237,1862,478,1694,47,88
1279: 1169,1151,798,56,1040,1813
1978: 1531,361,893,1867,446,1801
1926: 1610,116,397,424,260,1339,533
1282: 75,424,1587,589,264,1339
1283: 485,1353,95,1180,1095,1633,1328
1284: 1576,1561,1476,1810,1212,933,989,1808
1285: 1437,507,1184,897,554,1333,233,943,1097,1155
1286: 42,337,1409,1492,594,762,1949,514
1935: 653,1145,360,1091,1681,1436,1945,1254,1795,1599
1288: 809,910,1382,145,1157,1360,1997,1915,1252,1985
1289: 517,392,1552,1430,1356,1124,856,1730,1994,144,1857
1290: 1626,204,14,1549,203,1728
1291: 1532,730,1563,1551,657,1059,1819,1433
1292: 832,1989,91,1296,1014,426,1037,822
1293: 1272,1253,1260,165,800,1609
